recency,history,mens,womens,newbie,visit,conversion,spend,zip_code__rural,zip_code__surburban,zip_code__urban,channel__multichannel,channel__phone,channel__web,treatment
9,316.6,1,1,0,0,0,0.0,0,0,1,0,0,1,2
2,155.88,0,1,1,1,0,0.0,0,1,0,0,0,1,2
9,567.55,1,1,1,1,0,0.0,0,0,1,0,0,1,2
6,137.89,0,1,1,0,0,0.0,0,1,0,0,0,1,2
4,828.54,0,1,1,0,0,0.0,0,1,0,0,1,0,1
5,134.25,0,1,0,0,0,0.0,0,1,0,0,0,1,0
7,79.36,0,1,1,0,0,0.0,1,0,0,0,1,0,2
10,219.47,1,0,0,0,0,0.0,0,0,1,0,0,1,0
1,213.59,1,0,1,0,0,0.0,0,1,0,0,0,1,2
4,128.47,0,1,1,0,0,0.0,0,0,1,0,0,1,0
5,154.17,0,1,1,0,0,0.0,0,0,1,0,1,0,0
1,355.4,1,0,0,1,0,0.0,1,0,0,0,0,1,2
7,177.41,0,1,1,0,0,0.0,0,1,0,0,1,0,1
2,119.89,1,0,1,0,0,0.0,0,0,1,0,0,1,0
2,1134.84,0,1,1,0,0,0.0,0,1,0,1,0,0,0
3,192.76,1,0,1,0,0,0.0,0,1,0,0,1,0,0
11,421.03,1,0,1,0,0,0.0,0,1,0,0,1,0,1
11,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
3,304.09,1,0,0,0,0,0.0,0,1,0,0,0,1,0
5,319.15,1,1,0,0,0,0.0,0,0,1,0,0,1,0
6,73.29,1,0,1,0,0,0.0,0,1,0,0,0,1,2
1,78.52,1,0,1,0,0,0.0,0,0,1,0,0,1,0
10,67.39,0,1,0,0,0,0.0,0,1,0,0,1,0,0
9,74.18,0,1,1,1,0,0.0,0,0,1,0,0,1,1
8,114.53,1,0,1,0,0,0.0,1,0,0,0,0,1,0
8,332.07,0,1,0,0,0,0.0,0,1,0,0,1,0,0
6,89.06,0,1,0,0,0,0.0,0,1,0,0,1,0,2
5,104.68,1,0,0,0,0,0.0,0,0,1,0,1,0,1
3,339.53,1,0,0,0,0,0.0,1,0,0,0,0,1,0
11,441.76,1,1,0,0,0,0.0,1,0,0,0,1,0,0
1,29.99,0,1,0,0,0,0.0,1,0,0,0,1,0,2
9,196.89,0,1,0,0,0,0.0,0,0,1,0,0,1,0
8,303.41,1,1,0,0,0,0.0,0,1,0,1,0,0,2
3,205.41,1,0,1,0,0,0.0,0,1,0,0,1,0,1
4,134.05,0,1,0,0,0,0.0,0,0,1,0,0,1,1
1,468.23,1,0,0,0,0,0.0,0,1,0,0,0,1,1
6,271.86,1,0,0,0,0,0.0,0,0,1,0,0,1,1
11,323.21,1,0,0,0,0,0.0,0,1,0,0,0,1,0
7,449.62,0,1,0,0,0,0.0,0,0,1,1,0,0,2
3,516.12,1,0,1,0,0,0.0,0,1,0,1,0,0,1
2,531.82,1,1,1,1,0,0.0,1,0,0,1,0,0,1
7,179.81,1,0,0,0,0,0.0,0,0,1,0,1,0,2
1,80.01,0,1,1,0,0,0.0,0,1,0,0,0,1,0
1,283.65,1,0,0,0,0,0.0,0,0,1,0,0,1,0
10,96.41,1,0,0,0,0,0.0,0,0,1,0,0,1,1
3,163.96,0,1,0,0,0,0.0,1,0,0,0,1,0,0
8,640.21,1,0,1,0,0,0.0,0,1,0,0,1,0,1
3,246.14,1,1,1,0,0,0.0,0,1,0,0,1,0,0
7,452.13,1,0,0,0,0,0.0,0,1,0,1,0,0,0
9,1188.05,0,1,1,0,0,0.0,0,1,0,0,0,1,1
2,179.54,1,0,1,1,0,0.0,1,0,0,0,0,1,2
8,33.7,1,0,0,0,0,0.0,0,1,0,0,1,0,0
2,104.72,0,1,0,1,0,0.0,0,1,0,0,1,0,1
3,73.13,0,1,0,0,0,0.0,0,1,0,0,0,1,0
9,29.99,0,1,0,1,0,0.0,0,1,0,0,1,0,0
3,115.16,0,1,0,0,0,0.0,0,0,1,0,1,0,0
4,1013.13,0,1,1,0,0,0.0,0,0,1,0,1,0,0
1,1246.63,1,0,1,0,0,0.0,0,0,1,1,0,0,2
10,121.05,0,1,0,0,0,0.0,0,1,0,0,1,0,0
10,39.39,1,0,0,0,0,0.0,0,1,0,0,0,1,2
5,300.48,0,1,0,0,0,0.0,0,1,0,0,1,0,1
9,168.55,1,0,0,0,0,0.0,0,0,1,0,0,1,1
5,165.97,0,1,1,0,0,0.0,0,0,1,0,1,0,0
6,226.48,1,0,0,0,0,0.0,1,0,0,0,0,1,0
2,525.16,0,1,1,0,0,0.0,1,0,0,0,1,0,2
11,77.11,0,1,0,0,0,0.0,1,0,0,0,1,0,0
3,212.2,1,0,0,0,0,0.0,0,1,0,0,0,1,2
8,31.74,1,0,1,0,0,0.0,0,0,1,0,0,1,2
11,45.36,0,1,0,0,0,0.0,0,0,1,0,1,0,0
6,912.61,0,1,1,0,0,0.0,0,1,0,1,0,0,2
8,137.57,1,0,0,0,0,0.0,1,0,0,0,1,0,0
10,29.99,1,0,1,1,0,0.0,0,0,1,0,0,1,2
9,137.44,0,1,0,0,0,0.0,0,0,1,0,1,0,0
2,103.63,1,0,1,0,0,0.0,0,0,1,0,0,1,1
10,111.59,1,0,1,0,0,0.0,0,1,0,0,1,0,1
6,212.03,0,1,1,0,0,0.0,0,1,0,1,0,0,0
2,389.17,1,0,1,0,0,0.0,0,1,0,0,1,0,0
6,189.26,0,1,0,1,0,0.0,0,1,0,0,0,1,0
1,503.96,1,1,1,0,0,0.0,0,0,1,0,0,1,0
12,239.39,1,0,1,0,0,0.0,0,1,0,0,0,1,1
9,64.71,0,1,0,0,0,0.0,0,1,0,0,1,0,2
3,148.03,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,242.93,0,1,1,0,0,0.0,1,0,0,0,1,0,1
1,1016.39,1,1,1,1,0,0.0,0,0,1,0,0,1,1
3,566.92,0,1,1,0,0,0.0,0,0,1,0,1,0,0
11,144.2,1,0,0,0,0,0.0,0,0,1,0,1,0,0
2,330.21,0,1,0,0,0,0.0,0,1,0,0,1,0,2
5,33.16,0,1,1,0,0,0.0,1,0,0,0,1,0,2
11,221.46,1,0,0,0,0,0.0,0,1,0,0,0,1,1
6,30.48,1,0,1,0,0,0.0,0,0,1,0,0,1,0
1,213.26,1,0,0,0,0,0.0,0,0,1,0,1,0,1
5,427.54,1,1,0,0,0,0.0,0,1,0,0,1,0,2
10,33.82,1,0,1,0,0,0.0,1,0,0,0,1,0,0
10,260.41,0,1,1,0,0,0.0,0,1,0,0,1,0,2
2,54.33,0,1,1,0,0,0.0,0,0,1,0,0,1,2
4,46.32,0,1,0,1,0,0.0,0,0,1,0,1,0,1
3,44.75,0,1,1,0,0,0.0,0,0,1,0,1,0,1
5,579.05,1,0,1,0,0,0.0,0,0,1,0,1,0,1
2,332.89,1,0,0,0,0,0.0,0,0,1,0,0,1,1
11,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,1
3,494.58,1,1,0,0,0,0.0,1,0,0,1,0,0,0
1,30.57,1,0,0,0,0,0.0,0,0,1,0,1,0,0
8,261.83,1,0,0,0,0,0.0,1,0,0,0,1,0,1
3,181.8,1,0,1,1,1,91.92,0,0,1,0,0,1,0
10,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,1
9,211.9,0,1,0,0,0,0.0,0,1,0,1,0,0,2
2,165.48,0,1,0,0,0,0.0,1,0,0,0,0,1,0
10,334.1,0,1,0,0,0,0.0,0,1,0,1,0,0,0
5,48.38,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,244.73,0,1,0,0,0,0.0,0,1,0,0,0,1,0
9,813.68,1,0,1,0,0,0.0,0,1,0,0,1,0,2
9,137.28,1,0,1,0,0,0.0,0,0,1,0,0,1,1
9,67.38,1,0,0,0,0,0.0,0,1,0,0,1,0,1
7,294.59,0,1,1,0,0,0.0,0,1,0,0,1,0,1
9,714.2,1,0,1,0,0,0.0,0,1,0,0,0,1,0
3,142.01,0,1,1,0,0,0.0,0,1,0,0,1,0,0
6,441.36,0,1,0,0,0,0.0,0,0,1,0,0,1,1
9,180.05,1,0,0,0,0,0.0,0,1,0,0,1,0,2
12,29.99,1,0,0,1,0,0.0,0,1,0,0,1,0,1
7,802.63,0,1,1,0,0,0.0,0,0,1,1,0,0,2
8,66.24,1,0,0,0,0,0.0,0,1,0,0,0,1,2
1,152.1,0,1,0,0,0,0.0,0,1,0,0,1,0,0
12,457.19,1,0,0,0,0,0.0,0,0,1,0,0,1,2
10,289.49,1,0,0,0,0,0.0,0,0,1,0,1,0,2
12,31.78,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,177.89,1,0,1,0,0,0.0,0,0,1,0,0,1,1
5,385.92,1,0,0,0,0,0.0,0,0,1,0,1,0,1
4,29.99,1,0,0,1,0,0.0,0,0,1,0,1,0,2
7,114.23,0,1,1,0,0,0.0,1,0,0,0,1,0,2
4,210.46,0,1,0,0,0,0.0,0,0,1,0,0,1,2
7,312.77,1,0,0,1,0,0.0,0,0,1,1,0,0,0
6,290.88,1,0,0,0,0,0.0,0,1,0,1,0,0,0
2,111.36,1,0,1,0,0,0.0,0,0,1,0,0,1,1
2,156.12,0,1,1,0,0,0.0,0,0,1,0,0,1,0
9,302.39,1,0,1,0,0,0.0,0,0,1,1,0,0,0
4,708.08,0,1,1,0,0,0.0,0,1,0,0,1,0,1
6,32.65,0,1,0,0,0,0.0,0,1,0,0,0,1,1
1,621.08,1,1,1,0,0,0.0,0,1,0,0,1,0,2
1,338.73,1,0,1,1,0,0.0,0,0,1,0,0,1,2
8,245.3,0,1,1,0,0,0.0,0,1,0,1,0,0,0
12,285.34,1,1,1,0,0,0.0,0,1,0,0,1,0,2
10,556.92,0,1,1,0,0,0.0,0,0,1,0,1,0,2
10,29.99,0,1,0,0,0,0.0,1,0,0,0,0,1,2
10,150.37,1,0,1,0,0,0.0,0,1,0,0,0,1,1
10,229.76,1,0,1,0,0,0.0,0,0,1,0,1,0,0
7,182.39,1,0,1,0,0,0.0,0,0,1,0,0,1,1
8,121.21,1,0,0,0,0,0.0,1,0,0,0,0,1,2
1,317.9,1,0,0,0,0,0.0,0,0,1,0,1,0,0
6,213.27,1,0,1,0,0,0.0,0,1,0,0,1,0,2
1,413.94,0,1,1,0,0,0.0,0,0,1,0,1,0,1
12,671.32,1,1,1,0,0,0.0,0,1,0,0,0,1,0
1,573.98,0,1,1,0,0,0.0,0,1,0,1,0,0,1
11,144.64,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,71.46,1,0,1,0,0,0.0,1,0,0,0,0,1,1
11,455.93,1,0,0,0,0,0.0,1,0,0,0,0,1,0
8,159.4,1,0,0,0,0,0.0,0,0,1,0,1,0,0
7,253.94,1,0,0,1,0,0.0,1,0,0,1,0,0,0
2,158.04,0,1,1,0,0,0.0,0,0,1,0,0,1,1
11,166.91,1,0,1,0,0,0.0,0,1,0,0,1,0,2
10,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
1,37.67,1,0,1,0,0,0.0,0,0,1,0,0,1,1
12,80.82,0,1,1,0,0,0.0,0,1,0,0,1,0,0
4,95.66,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,65.08,1,0,0,0,0,0.0,0,0,1,0,1,0,1
2,753.43,1,1,1,0,0,0.0,0,1,0,0,0,1,1
9,939.9,1,0,1,1,0,0.0,0,0,1,0,1,0,2
3,169.35,0,1,0,0,0,0.0,0,0,1,0,1,0,2
10,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,0
7,43.35,1,0,1,0,0,0.0,0,1,0,0,0,1,2
6,385.53,1,0,0,0,0,0.0,0,0,1,1,0,0,2
9,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
2,30.95,0,1,0,0,0,0.0,1,0,0,0,1,0,1
12,245.87,1,0,0,0,0,0.0,0,0,1,0,1,0,1
11,235.67,1,1,1,0,0,0.0,0,0,1,0,0,1,0
6,210.66,1,0,0,0,0,0.0,1,0,0,1,0,0,2
10,346.82,0,1,1,0,0,0.0,0,0,1,0,0,1,0
1,132.16,0,1,1,0,0,0.0,0,1,0,0,0,1,2
8,319.74,1,0,1,0,0,0.0,0,0,1,1,0,0,0
9,176.01,1,0,0,1,0,0.0,1,0,0,0,1,0,2
1,681.27,1,1,1,0,0,0.0,0,0,1,0,1,0,1
6,114.87,1,0,0,0,0,0.0,0,0,1,0,0,1,1
4,331.95,0,1,0,0,0,0.0,1,0,0,0,1,0,2
2,465.94,0,1,1,0,0,0.0,0,1,0,0,1,0,1
11,147.12,0,1,1,0,0,0.0,0,1,0,0,0,1,2
6,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,0
3,70.31,0,1,1,0,0,0.0,0,0,1,0,1,0,2
3,39.21,0,1,0,0,0,0.0,0,0,1,0,0,1,1
12,389.67,0,1,0,0,0,0.0,0,0,1,0,1,0,0
7,55.79,0,1,1,0,0,0.0,0,0,1,0,0,1,1
8,229.28,0,1,0,0,0,0.0,0,0,1,0,0,1,2
9,127.04,0,1,1,0,0,0.0,1,0,0,0,1,0,1
3,338.91,1,0,0,0,0,0.0,0,0,1,1,0,0,2
9,337.05,1,0,1,0,0,0.0,0,1,0,0,1,0,2
7,409.28,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,282.53,1,0,0,1,0,0.0,0,1,0,0,0,1,2
6,55.71,1,0,0,0,0,0.0,1,0,0,0,1,0,1
3,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
9,186.81,0,1,0,0,0,0.0,0,1,0,0,0,1,1
4,117.41,0,1,0,0,0,0.0,0,1,0,0,0,1,2
7,76.27,1,0,0,1,0,0.0,1,0,0,0,0,1,1
2,1135.22,0,1,1,0,0,0.0,0,0,1,0,0,1,0
1,218.87,0,1,0,0,0,0.0,1,0,0,1,0,0,2
4,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,1
10,469.07,1,0,0,0,0,0.0,0,0,1,0,0,1,1
12,113.12,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,1514.04,0,1,1,0,0,0.0,0,1,0,0,0,1,0
1,231.76,1,1,0,1,0,0.0,0,1,0,0,1,0,0
10,44.57,1,0,1,0,0,0.0,0,0,1,0,0,1,1
1,241.95,0,1,1,0,0,0.0,0,0,1,0,1,0,2
5,85.44,1,0,1,0,0,0.0,0,0,1,0,1,0,1
12,356.42,1,0,0,0,0,0.0,0,0,1,0,0,1,2
10,427.66,0,1,0,1,0,0.0,0,0,1,0,0,1,2
10,566.98,1,0,1,1,0,0.0,1,0,0,1,0,0,2
1,456.25,1,1,1,1,0,0.0,0,0,1,0,0,1,0
8,131.14,0,1,1,0,0,0.0,0,0,1,0,0,1,2
1,138.37,0,1,0,0,0,0.0,1,0,0,0,0,1,0
10,146.4,1,0,0,0,0,0.0,0,1,0,0,1,0,1
6,29.99,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,175.3,0,1,1,1,0,0.0,1,0,0,0,1,0,1
2,651.99,1,0,1,0,0,0.0,0,1,0,0,1,0,0
10,143.16,0,1,1,0,0,0.0,0,0,1,0,0,1,0
3,65.99,0,1,1,0,0,0.0,0,0,1,0,0,1,1
9,55.71,1,0,0,1,0,0.0,0,1,0,0,1,0,2
4,42.07,0,1,1,0,0,0.0,0,0,1,0,0,1,1
9,385.43,1,0,0,0,0,0.0,0,1,0,0,1,0,0
7,440.56,1,0,0,0,0,0.0,1,0,0,0,1,0,0
1,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,0
11,371.84,0,1,0,0,0,0.0,0,0,1,1,0,0,0
5,62.65,1,0,0,0,0,0.0,0,1,0,0,0,1,2
8,76.76,0,1,0,0,0,0.0,0,0,1,0,0,1,0
8,145.9,0,1,0,0,0,0.0,0,1,0,0,1,0,1
10,164.35,0,1,0,0,0,0.0,0,0,1,0,1,0,2
1,1961.17,0,1,1,0,0,0.0,0,1,0,1,0,0,1
9,138.21,1,0,0,0,0,0.0,0,1,0,0,1,0,0
2,65.72,1,0,0,0,0,0.0,0,1,0,0,1,0,2
1,301.92,0,1,1,0,0,0.0,0,1,0,1,0,0,0
1,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,0
2,245.43,1,0,0,0,0,0.0,0,1,0,0,1,0,2
5,44.42,1,0,1,0,0,0.0,0,1,0,0,1,0,0
11,184.12,1,0,1,0,0,0.0,0,0,1,0,1,0,0
5,87.09,0,1,0,1,0,0.0,0,1,0,0,0,1,2
1,625.5,0,1,1,0,0,0.0,0,1,0,1,0,0,1
5,129.38,0,1,1,0,0,0.0,0,0,1,0,1,0,1
5,659.33,1,0,1,0,0,0.0,0,1,0,1,0,0,1
1,285.69,1,1,0,0,0,0.0,0,0,1,0,0,1,2
5,263.46,1,0,1,0,0,0.0,0,0,1,0,1,0,2
9,124.85,1,0,1,0,0,0.0,0,1,0,0,1,0,0
4,144.54,0,1,1,0,0,0.0,0,1,0,0,0,1,0
1,108.37,0,1,1,0,0,0.0,1,0,0,0,1,0,2
7,976.79,1,1,1,0,0,0.0,0,1,0,0,1,0,1
1,399.8,1,0,0,1,0,0.0,0,0,1,0,0,1,0
7,403.94,0,1,0,0,0,0.0,0,0,1,1,0,0,0
2,41.0,1,0,1,0,0,0.0,0,0,1,0,0,1,1
10,178.34,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,400.48,1,0,0,0,0,0.0,0,0,1,1,0,0,1
4,261.27,1,0,0,0,0,0.0,0,1,0,0,1,0,2
7,47.37,1,0,1,0,0,0.0,0,1,0,0,0,1,1
4,591.42,0,1,1,0,0,0.0,0,0,1,1,0,0,2
2,46.17,0,1,1,1,0,0.0,1,0,0,0,0,1,2
8,192.38,1,0,0,0,0,0.0,0,1,0,0,0,1,2
11,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,2
1,218.46,1,1,1,0,0,0.0,0,1,0,0,1,0,0
2,102.16,1,0,1,0,0,0.0,0,0,1,0,1,0,2
6,104.14,1,0,1,0,0,0.0,1,0,0,0,0,1,1
10,233.74,0,1,0,0,0,0.0,0,1,0,0,1,0,1
2,550.88,0,1,1,0,0,0.0,0,1,0,0,1,0,2
9,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,0
10,110.29,0,1,0,0,0,0.0,0,0,1,0,0,1,1
9,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,0
6,329.12,1,1,0,1,0,0.0,1,0,0,0,1,0,2
4,37.44,0,1,0,0,0,0.0,0,0,1,0,1,0,1
1,95.66,1,0,1,0,0,0.0,1,0,0,0,0,1,0
6,133.13,0,1,0,1,0,0.0,0,0,1,0,0,1,1
7,117.81,1,0,0,0,0,0.0,0,0,1,0,1,0,0
1,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,201.3,1,1,0,0,0,0.0,0,1,0,0,1,0,2
4,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,0
3,271.42,0,1,1,0,0,0.0,0,1,0,0,0,1,2
5,40.06,1,0,1,0,0,0.0,0,1,0,0,0,1,0
6,87.78,1,0,0,0,0,0.0,0,0,1,0,0,1,1
1,314.99,0,1,0,0,0,0.0,0,0,1,0,0,1,0
8,964.65,1,1,1,1,0,0.0,0,1,0,0,1,0,0
7,206.52,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,661.33,1,1,1,1,0,0.0,0,0,1,1,0,0,0
10,81.2,0,1,0,1,0,0.0,0,1,0,0,0,1,2
1,202.05,1,1,1,0,0,0.0,0,0,1,0,1,0,0
1,200.29,1,0,0,0,0,0.0,0,0,1,1,0,0,1
1,33.87,1,0,0,1,1,29.99,0,0,1,0,1,0,2
11,107.48,1,0,0,0,0,0.0,0,1,0,0,1,0,0
1,1035.6,0,1,1,0,0,0.0,0,0,1,0,1,0,2
12,41.39,0,1,1,0,0,0.0,1,0,0,0,1,0,2
5,258.22,1,0,1,0,0,0.0,0,1,0,1,0,0,0
1,358.93,0,1,0,1,0,0.0,0,0,1,0,0,1,2
10,373.24,0,1,0,0,0,0.0,0,1,0,0,1,0,2
2,133.99,1,0,0,0,0,0.0,0,0,1,0,1,0,2
5,658.12,1,0,1,0,0,0.0,1,0,0,1,0,0,1
4,533.22,1,1,1,0,0,0.0,1,0,0,0,1,0,0
1,185.53,0,1,0,0,0,0.0,0,0,1,0,1,0,2
4,366.53,1,1,0,0,0,0.0,0,1,0,0,1,0,1
5,138.39,0,1,0,0,0,0.0,0,0,1,0,1,0,1
1,226.73,1,1,1,0,0,0.0,0,1,0,0,0,1,1
5,30.13,0,1,1,0,0,0.0,0,0,1,0,0,1,0
4,59.92,0,1,1,0,0,0.0,1,0,0,0,0,1,2
4,208.08,0,1,0,0,0,0.0,0,1,0,0,0,1,0
6,46.09,1,0,0,0,0,0.0,0,1,0,0,0,1,2
2,657.52,1,0,1,1,0,0.0,0,0,1,0,1,0,0
5,29.99,0,1,0,0,0,0.0,1,0,0,0,1,0,2
2,29.99,1,0,0,0,0,0.0,0,1,0,0,0,1,1
6,474.61,0,1,0,0,0,0.0,0,1,0,0,1,0,1
8,225.35,0,1,1,0,0,0.0,0,0,1,1,0,0,2
9,294.6,0,1,1,0,0,0.0,0,1,0,0,1,0,0
5,613.2,1,0,1,1,0,0.0,0,0,1,1,0,0,2
1,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,2
3,1198.16,1,0,1,0,0,0.0,0,1,0,0,0,1,2
8,372.97,1,0,0,0,0,0.0,0,1,0,1,0,0,1
1,79.7,0,1,1,0,0,0.0,0,1,0,0,0,1,1
5,29.99,0,1,1,0,0,0.0,0,0,1,0,0,1,1
3,349.14,1,1,0,1,0,0.0,0,0,1,1,0,0,2
7,127.06,1,0,0,0,0,0.0,1,0,0,0,0,1,0
9,56.34,0,1,1,0,0,0.0,0,0,1,0,0,1,2
2,1085.92,1,1,1,0,0,0.0,0,1,0,0,0,1,1
9,218.26,1,0,0,0,0,0.0,0,1,0,0,0,1,1
12,207.86,1,1,1,0,0,0.0,0,0,1,0,1,0,0
1,98.64,1,0,0,0,0,0.0,0,1,0,0,0,1,0
1,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,0
10,114.31,1,0,1,0,0,0.0,0,0,1,0,1,0,0
9,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,1
9,186.8,1,0,1,0,0,0.0,0,1,0,0,0,1,0
7,203.4,1,0,0,0,0,0.0,1,0,0,0,0,1,1
10,29.99,1,0,0,0,0,0.0,0,1,0,0,0,1,0
9,289.77,0,1,0,0,0,0.0,0,1,0,1,0,0,0
2,183.75,1,0,0,0,0,0.0,0,0,1,0,1,0,2
1,608.97,1,1,1,0,0,0.0,0,1,0,0,0,1,1
8,233.54,0,1,0,0,0,0.0,0,1,0,0,1,0,0
5,324.81,1,0,1,0,0,0.0,0,1,0,0,1,0,1
9,348.32,0,1,0,1,0,0.0,0,1,0,1,0,0,2
2,79.59,1,0,0,0,0,0.0,1,0,0,0,0,1,1
9,264.72,0,1,0,0,0,0.0,1,0,0,0,1,0,0
10,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
9,29.99,1,0,0,0,0,0.0,1,0,0,0,0,1,2
12,236.76,0,1,1,0,0,0.0,0,1,0,0,1,0,0
4,73.44,0,1,1,0,0,0.0,0,1,0,0,0,1,2
8,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,0
10,150.7,0,1,0,1,0,0.0,0,0,1,0,1,0,1
11,198.0,1,0,0,0,0,0.0,0,1,0,0,0,1,0
1,117.32,0,1,0,0,0,0.0,0,0,1,0,1,0,2
2,243.3,0,1,1,0,0,0.0,1,0,0,1,0,0,2
7,817.17,1,1,1,0,0,0.0,0,0,1,0,1,0,2
9,180.94,1,0,1,0,0,0.0,0,0,1,0,1,0,1
9,304.68,0,1,0,0,0,0.0,0,0,1,1,0,0,1
6,186.1,0,1,0,0,0,0.0,0,1,0,0,0,1,0
7,709.79,0,1,1,1,0,0.0,0,0,1,0,0,1,2
3,252.31,0,1,1,0,0,0.0,0,1,0,0,0,1,0
10,102.88,1,0,0,0,0,0.0,0,1,0,0,0,1,0
8,165.8,0,1,1,0,0,0.0,0,0,1,0,0,1,0
8,90.65,1,0,0,0,0,0.0,0,1,0,0,0,1,2
6,29.99,0,1,0,1,0,0.0,0,0,1,0,0,1,2
1,259.01,0,1,1,0,0,0.0,0,0,1,0,1,0,1
11,67.66,1,0,1,0,0,0.0,0,0,1,0,0,1,1
2,634.52,1,1,1,1,0,0.0,1,0,0,0,0,1,0
10,238.67,0,1,0,1,0,0.0,1,0,0,1,0,0,1
9,274.98,1,1,1,1,0,0.0,0,0,1,0,0,1,0
3,503.24,1,0,1,0,0,0.0,0,0,1,0,1,0,2
3,208.17,0,1,0,0,0,0.0,0,1,0,1,0,0,0
10,36.22,0,1,1,0,0,0.0,0,1,0,0,1,0,0
4,357.92,1,1,0,0,0,0.0,0,0,1,0,1,0,0
5,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,0
6,185.68,1,0,1,0,0,0.0,0,1,0,0,0,1,1
7,209.56,0,1,0,0,0,0.0,0,0,1,1,0,0,2
1,619.25,1,0,1,1,0,0.0,0,0,1,0,0,1,0
11,199.06,0,1,0,0,0,0.0,0,0,1,0,0,1,1
9,81.9,0,1,0,0,0,0.0,0,0,1,0,1,0,0
1,336.05,0,1,1,0,0,0.0,0,1,0,0,0,1,1
7,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,2
1,133.6,1,0,1,0,0,0.0,0,1,0,0,0,1,2
4,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,1
3,182.87,1,0,0,0,0,0.0,0,0,1,0,0,1,1
3,42.08,1,0,1,0,0,0.0,1,0,0,0,1,0,2
1,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,85.28,0,1,0,0,0,0.0,0,0,1,0,1,0,1
10,59.15,0,1,1,1,0,0.0,1,0,0,0,1,0,1
2,340.29,1,0,0,1,0,0.0,1,0,0,0,0,1,1
7,50.57,1,0,1,1,0,0.0,1,0,0,0,0,1,0
2,153.21,1,0,0,0,0,0.0,0,1,0,0,1,0,2
2,200.03,1,0,0,1,0,0.0,1,0,0,0,1,0,1
8,48.57,1,0,1,0,0,0.0,0,1,0,0,0,1,1
2,121.14,1,0,0,0,0,0.0,0,1,0,0,0,1,0
12,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,0
12,79.91,1,0,1,0,0,0.0,0,1,0,0,0,1,1
8,299.48,1,0,0,0,0,0.0,0,0,1,0,0,1,0
3,1093.57,1,0,1,0,0,0.0,0,1,0,1,0,0,1
10,220.52,0,1,0,0,0,0.0,0,0,1,0,0,1,1
3,224.96,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,42.35,1,0,0,0,0,0.0,0,0,1,0,1,0,1
3,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,2
10,337.34,0,1,0,0,0,0.0,1,0,0,0,1,0,2
10,48.56,0,1,0,0,0,0.0,0,1,0,0,0,1,1
12,297.91,1,1,0,0,0,0.0,0,0,1,0,0,1,0
9,222.23,1,0,0,0,0,0.0,0,1,0,0,0,1,1
3,218.32,0,1,0,0,0,0.0,0,0,1,0,1,0,0
11,301.37,0,1,1,0,0,0.0,0,1,0,0,1,0,0
2,45.47,1,0,1,0,0,0.0,0,0,1,0,0,1,0
2,196.45,0,1,1,0,0,0.0,1,0,0,0,1,0,2
1,440.55,1,0,1,0,0,0.0,0,1,0,0,0,1,1
1,278.08,1,0,1,0,0,0.0,0,0,1,0,1,0,1
11,264.63,0,1,0,0,0,0.0,0,1,0,0,1,0,0
12,113.6,1,0,1,0,0,0.0,0,0,1,0,1,0,1
11,230.0,1,0,0,0,0,0.0,0,0,1,0,1,0,1
11,123.32,0,1,0,0,0,0.0,0,0,1,0,0,1,1
